path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02979186/n02979186_3056.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n01440764/n01440764_13436.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_11098.JPEG,n03888257,n03888257,n03888257,n03888257,n03417042,FALSE
train/n03028079/n03028079_35897.JPEG,n03028079,n03028079,n03028079,n03028079,n02102040,FALSE
train/n03445777/n03445777_6856.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n01440764/n01440764_9229.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03028079/n03028079_24595.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03425413/n03425413_11284.JPEG,n03425413,n03425413,n03425413,n03000684,n03394916,FALSE
train/n02979186/n02979186_337.JPEG,n02979186,n02979186,n02102040,n02979186,n02979186,FALSE
train/n03888257/n03888257_9059.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n01440764/n01440764_574.JPEG,n01440764,n01440764,n01440764,n03028079,n01440764,FALSE
train/n03028079/n03028079_62544.JPEG,n03028079,n03028079,n03028079,n03888257,n03028079,FALSE
train/n03028079/n03028079_206.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03417042/n03417042_7096.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n03445777/n03445777_14568.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,FALSE
train/n02979186/n02979186_16437.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03417042/n03417042_9096.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03028079/n03028079_5817.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03445777/n03445777_6029.JPEG,n03445777,n03445777,n03445777,n03000684,n03445777,FALSE
train/n03028079/n03028079_55483.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n03000684/n03000684_34076.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n03000684/n03000684_19764.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n02102040/n02102040_649.JPEG,n02102040,n02102040,n02102040,n03445777,n03888257,FALSE
train/n03394916/n03394916_29284.JPEG,n03394916,n03394916,n03888257,n03394916,n03394916,FALSE
train/n03394916/n03394916_37525.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/n03028079_9219.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n03000684/n03000684_6439.JPEG,n03000684,n03000684,n03000684,n03028079,n03394916,FALSE
train/n03417042/n03417042_12874.JPEG,n03417042,n03417042,n03417042,n03000684,n03417042,FALSE
train/n03888257/n03888257_7134.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03000684/n03000684_14234.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n03425413/n03425413_19378.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n02102040/n02102040_4435.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03000684/n03000684_16644.JPEG,n03000684,n03000684,n03417042,n03000684,n03888257,FALSE
train/n03028079/n03028079_16109.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n03425413/n03425413_1916.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_1976.JPEG,n02102040,n02102040,n02102040,n03445777,n02102040,FALSE
train/n03028079/n03028079_8016.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n01440764/n01440764_885.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02979186/n02979186_13789.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,FALSE
train/n02979186/n02979186_26217.JPEG,n02979186,n02979186,n03888257,n03417042,n02979186,FALSE
train/n03417042/n03417042_14777.JPEG,n03417042,n03417042,n03417042,n01440764,n01440764,FALSE
train/n03028079/n03028079_16945.JPEG,n03028079,n03028079,n03394916,n03028079,n02979186,FALSE
train/n03394916/n03394916_31743.JPEG,n03394916,n03394916,n02979186,n03394916,n03394916,FALSE
train/n03394916/n03394916_47119.JPEG,n03394916,n01440764,n03394916,n03394916,n03394916,FALSE
train/n03417042/n03417042_18246.JPEG,n03417042,n03417042,n03417042,n03445777,n02102040,FALSE
train/n03028079/n03028079_53397.JPEG,n03028079,n03028079,n03028079,n03417042,n03888257,FALSE
train/n03445777/n03445777_424.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,FALSE
train/n03425413/n03425413_14186.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_3343.JPEG,n02102040,n02102040,n03425413,n02102040,n02102040,FALSE
train/n03000684/n03000684_14307.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,FALSE
train/n03394916/n03394916_49307.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03394916/n03394916_30516.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03394916/n03394916_30989.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/ILSVRC2012_val_00005295.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03417042/n03417042_9289.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n03417042/n03417042_22709.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n02102040/n02102040_5216.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03888257/n03888257_8539.JPEG,n03888257,n03888257,n03888257,n03000684,n02102040,FALSE
train/n01440764/n01440764_137.JPEG,n01440764,n01440764,n03888257,n01440764,n01440764,FALSE
train/n03888257/n03888257_20717.JPEG,n03888257,n03888257,n03888257,n03888257,n03028079,FALSE
train/n02102040/n02102040_6085.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n03028079/n03028079_5585.JPEG,n03028079,n03028079,n03028079,n03028079,n01440764,FALSE
train/n03000684/n03000684_4557.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_18493.JPEG,n03028079,n03028079,n03028079,n03888257,n03000684,FALSE
train/n01440764/n01440764_14169.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n03425413/n03425413_15276.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,FALSE
train/n02979186/n02979186_9538.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n02102040/n02102040_248.JPEG,n02102040,n02102040,n02102040,n01440764,n03445777,FALSE
train/n02979186/n02979186_6558.JPEG,n02979186,n02979186,n02979186,n02102040,n02102040,FALSE
train/n03888257/n03888257_4929.JPEG,n03888257,n03888257,n02102040,n03888257,n03417042,FALSE
train/n01440764/n01440764_2544.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,FALSE
train/n01440764/n01440764_2945.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02979186/n02979186_10938.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03425413/n03425413_20675.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_113025.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03394916/n03394916_56033.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03888257/n03888257_50108.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_24435.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n01440764/n01440764_8343.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03000684/n03000684_6386.JPEG,n03000684,n03000684,n03000684,n03425413,n03425413,FALSE
train/n03417042/n03417042_5406.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_26544.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n03425413/n03425413_13225.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_7928.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03445777/n03445777_15367.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,FALSE
train/n03445777/n03445777_7687.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
train/n01440764/n01440764_2729.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,FALSE
train/n03028079/n03028079_53734.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02102040/n02102040_659.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_18196.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03394916/n03394916_42974.JPEG,n03394916,n03394916,n03394916,n03888257,n03394916,FALSE
train/n03000684/n03000684_9139.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n03394916/n03394916_43837.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02979186/n02979186_4044.JPEG,n02979186,n02979186,n02979186,n01440764,n02979186,FALSE
train/n03000684/n03000684_16757.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n03445777/n03445777_3505.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03888257/n03888257_10166.JPEG,n03888257,n03888257,n03888257,n03425413,n03888257,FALSE
train/n01440764/n01440764_10365.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03425413/n03425413_5274.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,FALSE
train/n01440764/n01440764_5043.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n02979186/n02979186_6636.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,FALSE
train/n01440764/n01440764_12308.JPEG,n01440764,n01440764,n01440764,n03394916,n01440764,FALSE
train/n01440764/n01440764_9428.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n03425413/n03425413_3618.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,FALSE
train/n02979186/n02979186_935.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,FALSE
train/n01440764/n01440764_8215.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,FALSE
train/n03888257/n03888257_35223.JPEG,n03888257,n03888257,n03888257,n03888257,n03394916,FALSE
train/n03425413/n03425413_21689.JPEG,n03425413,n03425413,n03425413,n03417042,n03394916,FALSE
train/n03417042/n03417042_13448.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_11119.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,FALSE
train/n01440764/n01440764_11626.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_20148.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03394916/n03394916_53213.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03000684/n03000684_7179.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_3359.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_15096.JPEG,n03000684,n03000684,n03000684,n02102040,n03417042,FALSE
train/n03417042/n03417042_17888.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n01440764/n01440764_2369.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03394916/n03394916_15175.JPEG,n03394916,n03394916,n03394916,n03028079,n03394916,FALSE
train/n03394916/n03394916_31003.JPEG,n03394916,n03394916,n03394916,n03888257,n01440764,FALSE
train/n03028079/n03028079_19928.JPEG,n03028079,n03028079,n03028079,n03425413,n03000684,FALSE
train/n02979186/n02979186_8017.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_15819.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n02102040/n02102040_1539.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,FALSE
train/n03425413/n03425413_19225.JPEG,n03425413,n03425413,n03425413,n02979186,n03394916,FALSE
train/n03028079/n03028079_27079.JPEG,n03028079,n03028079,n03028079,n03000684,n03028079,FALSE
train/n03028079/n03028079_2286.JPEG,n03028079,n03028079,n03028079,n03445777,n03888257,FALSE
train/n03028079/n03028079_120764.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03394916/n03394916_46795.JPEG,n03394916,n03394916,n03394916,n03394916,n03028079,FALSE
train/n03888257/n03888257_21298.JPEG,n03888257,n03888257,n03888257,n02979186,n03888257,FALSE
train/n03445777/n03445777_5266.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03394916/n03394916_42394.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03425413/n03425413_1359.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,FALSE
train/n03425413/n03425413_2796.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,FALSE
train/n03425413/n03425413_5343.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_21657.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,FALSE
train/n03425413/n03425413_20199.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03000684/n03000684_11807.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03888257/n03888257_30668.JPEG,n03888257,n03888257,n03888257,n03000684,n03888257,FALSE
train/n01440764/n01440764_32134.JPEG,n01440764,n01440764,n01440764,n03425413,n03000684,FALSE
train/n02102040/n02102040_1995.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03888257/n03888257_20624.JPEG,n03888257,n03888257,n03888257,n03028079,n03888257,FALSE
train/n02979186/n02979186_27387.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_44089.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03425413/n03425413_14127.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_5153.JPEG,n03028079,n03028079,n03028079,n03888257,n02102040,FALSE
train/n03888257/n03888257_6059.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n01440764/n01440764_239.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,FALSE
train/n03417042/n03417042_8749.JPEG,n03417042,n03417042,n03417042,n03417042,n03445777,FALSE
train/n03000684/n03000684_5805.JPEG,n03000684,n03000684,n03000684,n03425413,n03888257,FALSE
train/n03000684/n03000684_29558.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n02102040/n02102040_7646.JPEG,n02102040,n02102040,n02102040,n01440764,n03000684,FALSE
train/n02102040/n02102040_5604.JPEG,n02102040,n02102040,n02102040,n02102040,n03000684,FALSE
train/n01440764/n01440764_28293.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,FALSE
train/n02979186/n02979186_16667.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n03888257/n03888257_18356.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n01440764/n01440764_11673.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_17513.JPEG,n03888257,n03888257,n03888257,n03888257,n03417042,FALSE
train/n02979186/n02979186_11715.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n03028079/n03028079_7426.JPEG,n03028079,n03028079,n03028079,n03028079,n03445777,FALSE
train/n03417042/n03417042_19277.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n02102040/ILSVRC2012_val_00043994.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_9688.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02979186/n02979186_14709.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n03394916/n03394916_4028.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n03888257/n03888257_30498.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_9294.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n03000684/n03000684_19119.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02102040/n02102040_2318.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03028079/n03028079_10375.JPEG,n03028079,n03028079,n02102040,n02102040,n02979186,FALSE
train/n03000684/n03000684_16537.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02979186/n02979186_11156.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n03445777/n03445777_7939.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,FALSE
train/n03425413/n03425413_145.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03417042/n03417042_10038.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03028079/n03028079_28833.JPEG,n03028079,n03028079,n03028079,n03028079,n03425413,FALSE
train/n03000684/n03000684_3157.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03417042/n03417042_27383.JPEG,n03417042,n03417042,n03417042,n03445777,n03417042,FALSE
train/n03000684/n03000684_10624.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n01440764/n01440764_13625.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,FALSE
train/n03445777/n03445777_5023.JPEG,n03445777,n03445777,n03445777,n03000684,n03445777,FALSE
train/n03394916/n03394916_63077.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02102040/n02102040_7505.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,FALSE
train/n03425413/n03425413_24338.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_3747.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,FALSE
train/n03394916/n03394916_40389.JPEG,n03394916,n03394916,n03394916,n03394916,n02102040,FALSE
train/n03417042/n03417042_10043.JPEG,n03417042,n03425413,n03417042,n03417042,n03417042,FALSE
train/n03425413/n03425413_21137.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_14244.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_8755.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03888257/ILSVRC2012_val_00030583.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03425413/n03425413_8077.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03000684/n03000684_31998.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,FALSE
train/n03425413/n03425413_21077.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_20108.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03000684/n03000684_13415.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_229.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n03394916/n03394916_29427.JPEG,n03394916,n03394916,n03394916,n03394916,n03425413,FALSE
train/n03888257/n03888257_9367.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_52139.JPEG,n03888257,n03888257,n03888257,n03888257,n03445777,FALSE
train/n01440764/n01440764_14624.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n02979186/n02979186_12968.JPEG,n02979186,n03028079,n02979186,n02979186,n02102040,FALSE
train/n03888257/n03888257_23946.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_867.JPEG,n02102040,n02102040,n02102040,n02102040,n02979186,FALSE
train/n03417042/n03417042_2514.JPEG,n03417042,n03417042,n03417042,n03000684,n03417042,FALSE
train/n03000684/n03000684_7425.JPEG,n03000684,n03000684,n03000684,n03394916,n03000684,FALSE
train/n02102040/n02102040_403.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n03425413/n03425413_14016.JPEG,n03425413,n03425413,n03425413,n02979186,n03425413,FALSE
train/n02979186/n02979186_1988.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,FALSE
